497,49182,-497,135
498,49182,-498,93
499,89680,-499,114
500,48909,-500,62
501,49056,-501,57
502,49182,-502,123
503,49203,-503,206
504,49182,-504,81
505,49203,-505,129
506,49182,-506,116
507,49182,-507,157
508,49161,-508,90
509,49182,-509,75
510,49182,-510,164
511,49182,-511,92
512,49182,-512,145
513,49192,-513,17
514,49182,-514,171
515,49182,-515,126
516,49182,-516,78
517,49203,-517,125
518,49266,-518,130
519,49182,-519,177
520,48972,-520,76
521,49182,-521,197
522,49182,-522,50
523,49203,-523,149
524,49119,-524,90
525,49161,-525,54
526,49182,-526,58
527,49182,-527,62
528,49098,-528,89
529,49329,-529,42
530,49161,-530,22
531,49182,-531,185
532,49329,-532,85
533,48993,-533,218
534,49350,-534,25
535,49182,-535,126
536,49182,-536,159
537,49098,-537,78
538,49182,-538,156
539,42252,-539,152
540,49203,-540,119
541,21000000,-541,41
542,49077,-542,82
543,49224,-543,137
544,49182,-544,97
545,49182,-545,83
546,49182,-546,164
547,49392,-547,55
548,49182,-548,180
549,49371,-549,123
550,49308,-550,118
551,48993,-551,117
552,49182,-552,94
553,49056,-553,40
554,49203,-554,155
555,49392,-555,156
556,49161,-556,90
557,49169,-557,153
558,49182,-558,85
559,49287,-559,163
560,49182,-560,130
561,49182,-561,161
562,49152,-562,77
563,49182,-563,62
564,49182,-564,215
565,49182,-565,190
566,49035,-566,39
567,49119,-567,136
568,49119,-568,95
569,49182,-569,167
570,49182,-570,110
571,49161,-571,199
572,49182,-572,76
573,49350,-573,59
574,49182,-574,160
575,49182,-575,42
576,49182,-576,159
577,49098,-577,55
578,49191,-578,146
579,49182,-579,75
580,49014,-580,86
581,49182,-581,100
582,49329,-582,107
583,49182,-583,142
584,49056,-584,102
585,49161,-585,42
586,49161,-586,138
587,49245,-587,54
588,49287,-588,196
589,49172,-589,167
590,49182,-590,128
591,47502,-591,93
592,38374,-592,178
593,49182,-593,23
594,49119,-594,83
595,49182,-595,93
596,49350,-596,90
597,42252,-597,91
598,48993,-598,153
599,49224,-599,16
600,49014,-600,98
601,49182,-601,1
602,49077,-602,136
603,49182,-603,141
604,49182,-604,97
605,49308,-605,158
606,49182,-606,79
607,49182,-607,65
608,49287,-608,140
609,49182,-609,68
610,48993,-610,172
611,49182,-611,159
612,49161,-612,56
613,49182,-613,149
614,49266,-614,84
615,21000000,-615,60
616,49266,-616,143
617,42273,-617,61
618,49245,-618,87
619,49182,-619,241
620,49287,-620,119
621,49182,-621,170
622,49119,-622,71
623,49098,-623,50
624,49182,-624,65
625,49182,-625,92
626,49182,-626,168
627,49182,-627,42
628,48841,-628,85
629,48594,-629,265
630,21000000,-630,7
631,49413,-631,31
632,49182,-632,230
633,49266,-633,97
634,49182,-634,101
635,49098,-635,95
636,42252,-636,103
637,49182,-637,88
638,49182,-638,99
639,49182,-639,65
640,49182,-640,207
641,49203,-641,67
642,49098,-642,123
643,49182,-643,95
644,49182,-644,126
645,42357,-645,57
646,49182,-646,144
647,49182,-647,180
648,49056,-648,98
649,49191,-649,186
650,49182,-650,30
651,49077,-651,128
652,49266,-652,71
653,49161,-653,127
654,49182,-654,63
655,49182,-655,32
656,48841,-656,172
657,49014,-657,244
658,49413,-658,60
659,49035,-659,59
660,49182,-660,180
661,49098,-661,105
662,49077,-662,170
663,49182,-663,66
664,49266,-664,163
665,48909,-665,61
666,49182,-666,120
667,49182,-667,117
668,49182,-668,96
669,49182,-669,156
670,49182,-670,55
671,49182,-671,191
672,49287,-672,47
673,49191,-673,149
674,49266,-674,159
675,51492,-675,28
676,49192,-676,78
677,49182,-677,161
678,49182,-678,67
679,49203,-679,55
680,49182,-680,83
681,49014,-681,133
682,49182,-682,47
683,49161,-683,146
684,49182,-684,92
685,49182,-685,60
686,49077,-686,98
687,49182,-687,98
688,49192,-688,108
689,49182,-689,223
690,49182,-690,25
691,49182,-691,18
692,214129,-692,122
693,49182,-693,115
694,49203,-694,171
695,49182,-695,90
696,48993,-696,28
697,49077,-697,167
698,49287,-698,27
699,49161,-699,126
700,49392,-700,62
701,49182,-701,125
702,42252,-702,117
703,49371,-703,121
704,49182,-704,126
705,49350,-705,119
706,49287,-706,127
707,49182,-707,118
708,49185,-708,121
709,49182,-709,114
710,49287,-710,119
711,49182,-711,114
712,49056,-712,121
713,49035,-713,124
714,49182,-714,121
715,49070,-715,117
716,49329,-716,119
717,49098,-717,113
718,49182,-718,115
719,49182,-719,127
720,49182,-720,119
721,49119,-721,114
722,49161,-722,117
723,49056,-723,119
724,49392,-724,120
725,49245,-725,118
726,49182,-726,116
727,49185,-727,116
728,49392,-728,116
729,49203,-729,128
730,49203,-730,129
731,49175,-731,119
732,49161,-732,132
733,49182,-733,116
734,49266,-734,125
735,49182,-735,112
736,49182,-736,128
737,49182,-737,118
738,49182,-738,124
739,49266,-739,126
740,49308,-740,120
741,49182,-741,116
742,49056,-742,120
743,49350,-743,122
744,49413,-744,115
745,49182,-745,126
746,49203,-746,126
747,49182,-747,121
748,49203,-748,123
749,49203,-749,128
750,49371,-750,122
751,49182,-751,113
752,49141,-752,124
753,49329,-753,125
754,49182,-754,131
755,49182,-755,119
756,49192,-756,126
757,49182,-757,116
758,49098,-758,120
759,49182,-759,118
760,49182,-760,119
761,49266,-761,115
762,49182,-762,113
763,49203,-763,116
764,49182,-764,115
765,49287,-765,119
766,49182,-766,127
767,49182,-767,122
768,90636,-768,134
769,49056,-769,114
770,49162,-770,120
771,49182,-771,130
772,49182,-772,120
773,49140,-773,120
774,298662,-774,122
775,48993,-775,122
776,50316,-776,115
777,49182,-777,114
778,49161,-778,117
779,49308,-779,126
780,49224,-780,116
781,49182,-781,124
782,49308,-782,122
783,49182,-783,131
784,49182,-784,125
785,49329,-785,131
786,49203,-786,131
787,49182,-787,125
788,49182,-788,119
789,49308,-789,120
790,49182,-790,118
791,49287,-791,117
792,47712,-792,113
793,49182,-793,118
794,49203,-794,127
795,49182,-795,117
796,49350,-796,122
797,49182,-797,122
798,49644,-798,125
799,49182,-799,118
800,49392,-800,117
801,49182,-801,119
802,49287,-802,128
803,49182,-803,116
804,49161,-804,122
805,49172,-805,118
806,49266,-806,130
807,49308,-807,125
808,49035,-808,124
809,49035,-809,116
810,49224,-810,124
811,42127,-811,121
812,49371,-812,115
813,49098,-813,119
814,49182,-814,121
815,49224,-815,128
816,49245,-816,122
817,49182,-817,120
818,49119,-818,111
819,49329,-819,120
820,49182,-820,124
821,49035,-821,124
822,49287,-822,123
823,49182,-823,122
824,49071,-824,124
825,49140,-825,121
826,49161,-826,125
827,49392,-827,123
828,49191,-828,124
829,49224,-829,126
830,48426,-830,115
831,49182,-831,128
832,49140,-832,118
833,49287,-833,117
834,49182,-834,117
835,49119,-835,117
836,49182,-836,119
837,49287,-837,118
838,49032,-838,120
839,48027,-839,123
840,49182,-840,121
841,49182,-841,121
842,49182,-842,115
843,49182,-843,120
844,49182,-844,119
845,53298,-845,122
846,49182,-846,121
847,49182,-847,119
848,49224,-848,121
849,48888,-849,124
850,49182,-850,124
851,49245,-851,130
852,48993,-852,122
853,49056,-853,128
854,49182,-854,125
855,49287,-855,126
856,49413,-856,118
857,49182,-857,122
858,49182,-858,131
859,49203,-859,121
860,49182,-860,125
861,49203,-861,126
862,49204,-862,119
863,49182,-863,123
864,49161,-864,119
865,48993,-865,134
866,49181,-866,120
867,49056,-867,119
868,49245,-868,121
869,49035,-869,118
870,49182,-870,118
871,49182,-871,113
872,49266,-872,127
873,49182,-873,121
874,48993,-874,117
875,49191,-875,115
876,49182,-876,123
877,49189,-877,121
878,49182,-878,120
879,49329,-879,119
880,49182,-880,121
881,49056,-881,127
882,48993,-882,124
883,49392,-883,118
884,49119,-884,115
885,49182,-885,124
886,49182,-886,119
887,49182,-887,127
888,49182,-888,124
889,49056,-889,129
890,49140,-890,117
891,49035,-891,126
892,49623,-892,118
893,49224,-893,116
894,49203,-894,127
895,49182,-895,116
896,49347,-896,123
897,49192,-897,117
898,49161,-898,121
899,111447,-899,120
900,49182,-900,119
901,49175,-901,102
902,49182,-902,142
903,49161,-903,100
904,49182,-904,78
905,49371,-905,101
906,49182,-906,46
907,49224,-907,183
908,49098,-908,67
909,49182,-909,113
910,49182,-910,129
911,49182,-911,135
912,49185,-912,103
913,49347,-913,128
914,49182,-914,62
915,49329,-915,82
916,49182,-916,176
917,49182,-917,39
918,49182,-918,202
919,49308,-919,93
920,49182,-920,146
921,49224,-921,142
922,42294,-922,105
923,49141,-923,178
924,49014,-924,66
925,49182,-925,77
926,49098,-926,78
927,49266,-927,127
928,49190,-928,31
929,49140,-929,167
930,49182,-930,66
931,49203,-931,201
932,49182,-932,47
933,49182,-933,90
934,48993,-934,60
935,49187,-935,117
936,48993,-936,91
937,49035,-937,43
938,49215,-938,44
939,49182,-939,118
940,48993,-940,143
941,49392,-941,114
942,48027,-942,66
943,49119,-943,57
944,49203,-944,233
945,49182,-945,77
946,49392,-946,165
947,49140,-947,107
948,49182,-948,88
949,49182,-949,37
950,49161,-950,19
951,49098,-951,108
952,49266,-952,120
953,49182,-953,154
954,49182,-954,88
955,49182,-955,78
956,49203,-956,168
957,49182,-957,173
958,49371,-958,57
959,49182,-959,43
960,49182,-960,194
961,48993,-961,101
962,49203,-962,116
963,49203,-963,37
964,49056,-964,114
965,49329,-965,272
966,49392,-966,30
967,49182,-967,88
968,49161,-968,86
969,49182,-969,163
970,49182,-970,19
971,49175,-971,99
972,49140,-972,66
973,49182,-973,93
974,49203,-974,76
975,49182,-975,139
976,21000000,-976,69
977,49224,-977,60
978,49056,-978,158
979,49182,-979,163
980,49035,-980,81
981,49182,-981,33
982,49182,-982,208
983,49161,-983,92
984,49056,-984,70
985,21000000,-985,22
986,49392,-986,220
987,49182,-987,115
988,49182,-988,138
989,49182,-989,136
990,76902,-990,52
991,49056,-991,102
992,49182,-992,60
993,49182,-993,122
994,49014,-994,71
995,49182,-995,60
996,49287,-996,98
997,48510,-997,120
998,49287,-998,128
999,49203,-999,154
1000,49014,-1000,219
1001,49392,-1001,72
1002,49392,-1002,214
1003,49035,-1003,237
1004,49266,-1004,10
1005,42273,-1005,134
1006,49182,-1006,48
1007,49186,-1007,67
1008,48888,-1008,83
1009,49077,-1009,141
1010,49140,-1010,25
1011,49266,-1011,239
1012,49203,-1012,54
1013,49140,-1013,113
1014,49140,-1014,127
1015,49161,-1015,36
1016,49266,-1016,206
1017,47712,-1017,155
1018,49119,-1018,52
1019,49182,-1019,228
1020,49035,-1020,57
1021,49014,-1021,134
1022,49182,-1022,65
1023,48993,-1023,71
1024,49182,-1024,121
1025,49181,-1025,99
1026,49182,-1026,134
1027,49182,-1027,228
1028,49203,-1028,17
1029,49224,-1029,53
1030,49182,-1030,187
1031,49182,-1031,74
1032,49182,-1032,26
1033,49182,-1033,77
1034,49172,-1034,118
1035,49182,-1035,146
1036,49245,-1036,96
1037,49182,-1037,42
1038,49190,-1038,33
1039,49182,-1039,129
1040,49182,-1040,59
1041,49077,-1041,15
1042,49182,-1042,238
1043,42273,-1043,106
1044,49056,-1044,96
1045,49161,-1045,82
1046,49140,-1046,107
1047,48824,-1047,62
1048,49182,-1048,126
1049,49140,-1049,42
1050,49098,-1050,23
1051,49098,-1051,23
1052,49056,-1052,121
1053,49172,-1053,100
1054,49224,-1054,118
1055,49392,-1055,128
1056,49161,-1056,116
1057,49182,-1057,70
1058,49056,-1058,166
1059,49182,-1059,69
1060,38374,-1060,235
1061,48426,-1061,115
1062,49182,-1062,166
1063,49077,-1063,104
1064,49182,-1064,192
1065,49077,-1065,45
1066,49056,-1066,25
1067,76734,-1067,108
1068,49140,-1068,180
1069,49266,-1069,30
1070,49203,-1070,11
1071,49203,-1071,137
1072,49182,-1072,80
1073,49182,-1073,145
1074,49035,-1074,40
1075,49182,-1075,134
1076,49182,-1076,117
1077,49182,-1077,125
1078,49182,-1078,60
1079,49192,-1079,101
1080,49182,-1080,143
1081,49182,-1081,22
1082,49182,-1082,231
1083,49182,-1083,121
1084,49392,-1084,101
1085,49182,-1085,104
1086,32385,-1086,45
1087,49182,-1087,136
1088,49014,-1088,153
1089,49287,-1089,127
1090,49056,-1090,124
1091,49182,-1091,113
1092,49140,-1092,70
1093,992014,-1093,109
1094,49203,-1094,26
1095,49329,-1095,115
1096,49140,-1096,189
1097,49056,-1097,134
1098,49098,-1098,90
1099,49161,-1099,274
1100,49182,-1100,70
1101,49371,-1101,49
1102,49245,-1102,166
1103,49182,-1103,141
1104,48993,-1104,50
1105,49182,-1105,56
1106,49182,-1106,78
1107,176820,-1107,67
1108,49602,-1108,131
1109,49161,-1109,240
1110,21000000,-1110,42
1111,49245,-1111,199
1112,49287,-1112,49
1113,49182,-1113,22
1114,176820,-1114,64
1115,49014,-1115,72
1116,49182,-1116,121
1117,48027,-1117,189
1118,49035,-1118,60
1119,49017,-1119,69
1120,49287,-1120,151
1121,49203,-1121,36
1122,49182,-1122,184
1123,49182,-1123,89
1124,49182,-1124,154
1125,49182,-1125,51
1126,49077,-1126,24
1127,49182,-1127,93
1128,49182,-1128,51
1129,49182,-1129,127
1130,49077,-1130,61
1131,49056,-1131,147
1132,49350,-1132,98
1133,48594,-1133,145
1134,49371,-1134,169
1135,49182,-1135,53
1136,49035,-1136,131
1137,49329,-1137,181
1138,48972,-1138,22
1139,49140,-1139,149
1140,49014,-1140,190
1141,49182,-1141,125
1142,49182,-1142,130
1143,49140,-1143,174
1144,49056,-1144,52
1145,49266,-1145,160
1146,49035,-1146,86
1147,49056,-1147,152
1148,49077,-1148,48
1149,49392,-1149,143
1150,49392,-1150,36
1151,49056,-1151,158
1152,49182,-1152,115
1153,49014,-1153,281
1154,49182,-1154,62
1155,49182,-1155,77
1156,49182,-1156,138
1157,49203,-1157,56
1158,49190,-1158,56
1159,49182,-1159,136
1160,49182,-1160,10
1161,42252,-1161,151
1162,49182,-1162,49
1163,49182,-1163,94
1164,49203,-1164,14
1165,48972,-1165,71
1166,21000000,-1166,2
1167,49182,-1167,53
1168,49182,-1168,25
1169,49017,-1169,69
1170,49014,-1170,70
1171,21000000,-1171,31
1172,49224,-1172,100
1173,49182,-1173,86
1174,49203,-1174,148
1175,49192,-1175,227
1176,49056,-1176,57
1177,49182,-1177,50
1178,49287,-1178,112
1179,49182,-1179,197
1180,49035,-1180,117
1181,49014,-1181,207
1182,49392,-1182,88
1183,49163,-1183,52
1184,21000000,-1184,23
1185,49182,-1185,170
1186,49392,-1186,97
1187,49098,-1187,120
1188,49161,-1188,3
1189,49182,-1189,161
1190,49182,-1190,8
1191,49140,-1191,31
1192,49182,-1192,207
1193,49077,-1193,211
1194,49161,-1194,19
1195,49182,-1195,82
1196,49056,-1196,25
1197,49182,-1197,96
1198,49014,-1198,9
1199,49182,-1199,139
1200,49350,-1200,36
1201,49035,-1201,93
1202,49182,-1202,78
1203,49182,-1203,112
1204,21000000,-1204,25
1205,49287,-1205,72
1206,49203,-1206,163
1207,49032,-1207,100
1208,49182,-1208,44
1209,49182,-1209,40
1210,49161,-1210,116
1211,49161,-1211,33
1212,49182,-1212,120
1213,49056,-1213,152
1214,49172,-1214,80
1215,49119,-1215,40
1216,49182,-1216,132
1217,49266,-1217,230
1218,49077,-1218,104
1219,49014,-1219,44
1220,49644,-1220,217
1221,49182,-1221,38
1222,49077,-1222,105
1223,49287,-1223,57
1224,49182,-1224,173
1225,49182,-1225,29
1226,49182,-1226,68
1227,49056,-1227,51
1228,214129,-1228,110
1229,49077,-1229,115
1230,49414,-1230,35
1231,49329,-1231,340
1232,49014,-1232,60
1233,49287,-1233,95
1234,49098,-1234,152
1235,49182,-1235,67
1236,49329,-1236,89
1237,49218,-1237,103
1238,49140,-1238,133
1239,49182,-1239,70
1240,49182,-1240,10
1241,49098,-1241,75
1242,49182,-1242,132
1243,49182,-1243,113
1244,21000000,-1244,17
1245,49182,-1245,151
1246,49161,-1246,120
1247,49035,-1247,121
1248,49182,-1248,124
1249,49182,-1249,64
1250,49161,-1250,76
1251,48993,-1251,250
1252,49644,-1252,84
1253,49140,-1253,58
1254,21000000,-1254,129
1255,49182,-1255,114
1256,49056,-1256,215
1257,49203,-1257,59
1258,21000000,-1258,19
1259,49192,-1259,101
1260,49182,-1260,84
1261,49308,-1261,127
1262,49224,-1262,54
1263,48426,-1263,185
1264,49056,-1264,26
1265,49182,-1265,53
1266,49182,-1266,94
1267,49182,-1267,57
1268,49182,-1268,124
1269,49035,-1269,74
1270,49182,-1270,127
1271,49182,-1271,51
1272,21000000,-1272,9
1273,50715,-1273,38
1274,49161,-1274,86
1275,49056,-1275,23
1276,49192,-1276,57
1277,49182,-1277,171
1278,49182,-1278,75
1279,49056,-1279,96
1280,49182,-1280,73
1281,49161,-1281,34
1282,49014,-1282,54
1283,49182,-1283,73
1284,49266,-1284,116
1285,49056,-1285,106
1286,21000000,-1286,30
1287,49098,-1287,58
1288,49140,-1288,68
1289,49182,-1289,44
1290,21000000,-1290,45
1291,49161,-1291,74
1292,42557,-1292,103
1293,49035,-1293,105
1294,45798,-1294,63
1295,49056,-1295,135
1296,49161,-1296,32
1297,49287,-1297,56
1298,49224,-1298,80
1299,42273,-1299,42
1300,49182,-1300,189
1301,49182,-1301,119
1302,49350,-1302,121
1303,49329,-1303,116
1304,49308,-1304,122
1305,49161,-1305,121
1306,49035,-1306,123
1307,49161,-1307,119
1308,49182,-1308,119
1309,49182,-1309,112
1310,49182,-1310,118
1311,49224,-1311,116
1312,49161,-1312,125
1313,49182,-1313,118
1314,49182,-1314,115
1315,49056,-1315,117
1316,49161,-1316,126
1317,49224,-1317,119
1318,49119,-1318,129
1319,49182,-1319,117
1320,49182,-1320,114
1321,49161,-1321,121
1322,49203,-1322,125
1323,49245,-1323,130
1324,49098,-1324,129
1325,49182,-1325,117
1326,49224,-1326,131
1327,49077,-1327,126
1328,49182,-1328,124
1329,49182,-1329,130
1330,49182,-1330,122
1331,49182,-1331,132
